Class,Cluster
org.apache.hadoop.mapreduce.lib.aggregate.StringValueMax,1
org.apache.hadoop.mapreduce.lib.aggregate.StringValueMin,1
org.apache.hadoop.mapreduce.lib.aggregate.UniqValueCount,1
org.apache.hadoop.mapreduce.lib.aggregate.LongValueMin,1
org.apache.hadoop.mapreduce.lib.aggregate.ValueHistogram,1
org.apache.hadoop.mapreduce.lib.aggregate.UserDefinedValueAggregatorDescriptor,1
org.apache.hadoop.mapreduce.lib.aggregate.ValueAggregatorCombiner,1
org.apache.hadoop.mapreduce.lib.aggregate.DoubleValueSum,1
org.apache.hadoop.mapreduce.lib.aggregate.ValueAggregatorJob,5
org.apache.hadoop.mapreduce.lib.aggregate.LongValueMax,1
org.apache.hadoop.mapreduce.lib.aggregate.ValueAggregator,1
org.apache.hadoop.mapreduce.lib.fieldsel.FieldSelectionReducer,4
org.apache.hadoop.mapreduce.lib.fieldsel.FieldSelectionMapper,4
org.apache.hadoop.mapreduce.lib.fieldsel.FieldSelectionHelper,4
org.apache.hadoop.mapreduce.lib.join.WrappedRecordReader,4
org.apache.hadoop.mapreduce.lib.join.ResetableIterator,4
org.apache.hadoop.mapreduce.lib.join.CompositeInputSplit,4
org.apache.hadoop.mapreduce.lib.join.StreamBackedIterator,4
org.apache.hadoop.mapreduce.lib.join.MultiFilterRecordReader,4
org.apache.hadoop.mapreduce.lib.join.Parser,5
org.apache.hadoop.mapreduce.lib.join.OverrideRecordReader,4
org.apache.hadoop.mapreduce.lib.join.ComposableInputFormat,4
org.apache.hadoop.mapreduce.lib.join.CompositeInputFormat,4
org.apache.hadoop.mapreduce.lib.join.ComposableRecordReader,4
org.apache.hadoop.mapreduce.lib.join.ArrayListBackedIterator,4
org.apache.hadoop.mapreduce.lib.join.CompositeRecordReader,4
org.apache.hadoop.mapreduce.lib.join.JoinRecordReader,4
org.apache.hadoop.mapreduce.lib.join.InnerJoinRecordReader,4
org.apache.hadoop.mapreduce.lib.join.TupleWritable,4
org.apache.hadoop.mapreduce.lib.join.OuterJoinRecordReader,4
org.apache.hadoop.mapreduce.lib.reduce.WrappedReducer,5
org.apache.hadoop.mapreduce.lib.reduce.LongSumReducer,5
org.apache.hadoop.mapreduce.lib.reduce.IntSumReducer,5
org.apache.hadoop.mapreduce.lib.input.CombineFileSplit,4
org.apache.hadoop.mapreduce.lib.input.CombineTextInputFormat,4
org.apache.hadoop.mapreduce.lib.input.SequenceFileInputFormat,4
org.apache.hadoop.mapreduce.lib.input.KeyValueLineRecordReader,4
