Class,Cluster
org.apache.hadoop.mapreduce.lib.reduce.WrappedReducer,3
org.apache.hadoop.mapreduce.lib.reduce.LongSumReducer,3
org.apache.hadoop.mapreduce.lib.reduce.IntSumReducer,3
org.apache.hadoop.mapreduce.lib.input.CombineFileSplit,10
org.apache.hadoop.mapreduce.lib.input.CombineTextInputFormat,9
org.apache.hadoop.mapreduce.lib.input.SequenceFileInputFormat,9
org.apache.hadoop.mapreduce.lib.input.KeyValueLineRecordReader,9
org.apache.hadoop.mapreduce.lib.input.SplitLineReader,10
org.apache.hadoop.mapreduce.lib.input.MultipleInputs,9
org.apache.hadoop.mapreduce.lib.input.CombineFileRecordReader,9
org.apache.hadoop.mapreduce.lib.input.DelegatingRecordReader,9
org.apache.hadoop.mapreduce.lib.input.FileSplit,10
org.apache.hadoop.mapreduce.lib.input.SequenceFileAsTextRecordReader,9
org.apache.hadoop.mapreduce.lib.input.CompressedSplitLineReader,10
org.apache.hadoop.mapreduce.lib.input.SequenceFileAsTextInputFormat,9
org.apache.hadoop.mapreduce.lib.input.DelegatingInputFormat,9
org.apache.hadoop.mapreduce.lib.input.CombineSequenceFileInputFormat,9
org.apache.hadoop.mapreduce.lib.input.CombineFileInputFormat,9
org.apache.hadoop.mapreduce.lib.input.FixedLengthRecordReader,9
org.apache.hadoop.mapreduce.lib.input.TextInputFormat,9
org.apache.hadoop.mapreduce.lib.input.SequenceFileRecordReader,9
org.apache.hadoop.mapreduce.lib.input.KeyValueTextInputFormat,9
org.apache.hadoop.mapreduce.lib.input.SequenceFileAsBinaryInputFormat,9
org.apache.hadoop.mapreduce.lib.input.LineRecordReader,9
org.apache.hadoop.mapreduce.lib.input.NLineInputFormat,9
org.apache.hadoop.mapreduce.lib.input.InvalidInputException,1
org.apache.hadoop.mapreduce.lib.input.DelegatingMapper,10
org.apache.hadoop.mapreduce.lib.input.CombineFileRecordReaderWrapper,9
org.apache.hadoop.mapreduce.lib.input.FixedLengthInputFormat,9
org.apache.hadoop.mapreduce.lib.input.SequenceFileInputFilter,9
org.apache.hadoop.mapreduce.lib.input.TaggedInputSplit,9
org.apache.hadoop.mapreduce.lib.input.UncompressedSplitLineReader,10
org.apache.hadoop.mapreduce.lib.input.FileInputFormat,9
org.apache.hadoop.mapreduce.lib.input.FileInputFormatCounter,0
org.apache.hadoop.mapreduce.lib.jobcontrol.JobControl,0
org.apache.hadoop.mapreduce.lib.jobcontrol.ControlledJob,0
org.apache.hadoop.mapreduce.lib.map.TokenCounterMapper,9
org.apache.hadoop.mapreduce.lib.map.WrappedMapper,9
org.apache.hadoop.mapreduce.lib.map.MultithreadedMapper,9
org.apache.hadoop.mapreduce.lib.map.RegexMapper,1
org.apache.hadoop.mapreduce.lib.map.InverseMapper,9
org.apache.hadoop.mapreduce.lib.output.FileOutputFormat,9
org.apache.hadoop.mapreduce.lib.output.MultipleOutputs,9
org.apache.hadoop.mapreduce.lib.output.NullOutputFormat,9
org.apache.hadoop.mapreduce.lib.output.SequenceFileOutputFormat,9
