run_id,algorithm,measure,stop_threshold,serial_threshold,cluster_count,a2a_to_acdc,cvg_to_acdc,output_rsf
113,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_25,100_vs_80,_vs_,85.90831919,0.0875,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-25.rsf
114,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_50,100_vs_80,_vs_,85.90831919,0.0875,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-50.rsf
115,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_75,100_vs_80,_vs_,85.90831919,0.0875,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-75.rsf
116,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_25,100_vs_90,_vs_,85.88334742,0.088888889,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-25.rsf
117,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_50,100_vs_90,_vs_,85.88334742,0.088888889,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-50.rsf
118,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_75,100_vs_90,_vs_,85.88334742,0.088888889,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-75.rsf
119,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_100,100_vs_100,_vs_,85.81649832,0.07,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-100.rsf
120,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_25,100_vs_100,_vs_,85.81649832,0.07,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-25.rsf
121,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_50,100_vs_100,_vs_,85.81649832,0.07,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-50.rsf
122,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_75,100_vs_100,_vs_,85.81649832,0.07,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-75.rsf
123,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_100,100_vs_110,_vs_,84.95389774,0.045454545,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-100.rsf
124,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_25,100_vs_110,_vs_,84.95389774,0.045454545,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-25.rsf
125,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_50,100_vs_110,_vs_,84.95389774,0.045454545,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-50.rsf
126,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_75,100_vs_110,_vs_,84.95389774,0.045454545,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-75.rsf
127,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_25,100_vs_25,_vs_,80.61712299,0.16,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-25_stop-25.rsf
128,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_25,100_vs_30,_vs_,82.39375542,0.133333333,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-30_stop-25.rsf
129,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_25,100_vs_40,_vs_,84.02417962,0.15,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-40_stop-25.rsf
130,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_25,100_vs_50,_vs_,84.30782459,0.08,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-50_stop-25.rsf
131,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_50,100_vs_50,_vs_,84.30782459,0.08,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-50_stop-50.rsf
132,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_25,100_vs_60,_vs_,85.01712329,0.066666667,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-60_stop-25.rsf
133,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_50,100_vs_60,_vs_,85.01712329,0.066666667,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-60_stop-50.rsf
134,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_25,100_vs_70,_vs_,85.46462063,0.071428571,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-70_stop-25.rsf
135,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_50,100_vs_70,_vs_,85.46462063,0.071428571,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-70_stop-50.rsf
136,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_25,100_vs_80,_vs_,85.90831919,0.0875,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-25.rsf
137,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_50,100_vs_80,_vs_,85.90831919,0.0875,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-50.rsf
138,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_75,100_vs_80,_vs_,85.90831919,0.0875,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-75.rsf
139,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_25,100_vs_90,_vs_,85.88334742,0.088888889,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-25.rsf
140,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_50,100_vs_90,_vs_,85.88334742,0.088888889,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-50.rsf
141,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_75,100_vs_90,_vs_,85.88334742,0.088888889,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-75.rsf
142,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_100,100_vs_100,_vs_,85.81649832,0.07,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-100.rsf
143,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_25,100_vs_100,_vs_,85.81649832,0.07,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-25.rsf
144,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_50,100_vs_100,_vs_,85.81649832,0.07,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-50.rsf
145,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_75,100_vs_100,_vs_,85.81649832,0.07,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-75.rsf
146,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_100,100_vs_110,_vs_,84.95389774,0.045454545,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-100.rsf
147,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_25,100_vs_110,_vs_,84.95389774,0.045454545,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-25.rsf
148,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_50,100_vs_110,_vs_,84.95389774,0.045454545,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-50.rsf
149,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_75,100_vs_110,_vs_,84.95389774,0.045454545,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-75.rsf
150,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_25,100_vs_25,_vs_,80.61712299,0.16,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-25_stop-25.rsf
151,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_25,100_vs_30,_vs_,82.39375542,0.133333333,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-30_stop-25.rsf
152,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_25,100_vs_40,_vs_,84.02417962,0.15,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-40_stop-25.rsf
153,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_25,100_vs_50,_vs_,84.30782459,0.08,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-50_stop-25.rsf
154,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_50,100_vs_50,_vs_,84.30782459,0.08,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-50_stop-50.rsf
155,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_25,100_vs_60,_vs_,85.01712329,0.066666667,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-60_stop-25.rsf
156,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_50,100_vs_60,_vs_,85.01712329,0.066666667,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-60_stop-50.rsf
157,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_25,100_vs_70,_vs_,85.46462063,0.071428571,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-70_stop-25.rsf
158,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_50,100_vs_70,_vs_,85.46462063,0.071428571,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-70_stop-50.rsf
159,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_25,100_vs_80,_vs_,85.90831919,0.0875,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-25.rsf
160,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_50,100_vs_80,_vs_,85.90831919,0.0875,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-50.rsf
161,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_75,100_vs_80,_vs_,85.90831919,0.0875,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-75.rsf
162,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_25,100_vs_90,_vs_,85.88334742,0.088888889,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-25.rsf
163,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_50,100_vs_90,_vs_,85.88334742,0.088888889,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-50.rsf
164,WCA_vs_LIMBO,UEMNM_vs_IL,50_vs_75,100_vs_90,_vs_,85.88334742,0.088888889,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-75.rsf
165,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_100,100_vs_100,_vs_,85.81649832,0.07,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-100.rsf
166,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_25,100_vs_100,_vs_,85.81649832,0.07,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-25.rsf
167,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_50,100_vs_100,_vs_,85.81649832,0.07,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-50.rsf
168,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_75,100_vs_100,_vs_,85.81649832,0.07,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-75.rsf
169,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_100,100_vs_110,_vs_,84.95389774,0.045454545,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-100.rsf
170,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_25,100_vs_110,_vs_,84.95389774,0.045454545,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-25.rsf
171,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_50,100_vs_110,_vs_,84.95389774,0.045454545,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-50.rsf
172,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_75,100_vs_110,_vs_,84.95389774,0.045454545,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-75.rsf
173,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_25,100_vs_25,_vs_,80.61712299,0.16,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-25_stop-25.rsf
174,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_25,100_vs_30,_vs_,82.39375542,0.133333333,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-30_stop-25.rsf
175,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_25,100_vs_40,_vs_,84.02417962,0.15,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-40_stop-25.rsf
176,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_25,100_vs_50,_vs_,84.30782459,0.08,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-50_stop-25.rsf
177,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_50,100_vs_50,_vs_,84.30782459,0.08,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-50_stop-50.rsf
178,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_25,100_vs_60,_vs_,85.01712329,0.066666667,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-60_stop-25.rsf
179,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_50,100_vs_60,_vs_,85.01712329,0.066666667,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-60_stop-50.rsf
180,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_25,100_vs_70,_vs_,85.46462063,0.071428571,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-70_stop-25.rsf
181,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_50,100_vs_70,_vs_,85.46462063,0.071428571,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-70_stop-50.rsf
182,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_25,100_vs_80,_vs_,85.90831919,0.0875,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-25.rsf
183,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_50,100_vs_80,_vs_,85.90831919,0.0875,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-50.rsf
184,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_75,100_vs_80,_vs_,85.90831919,0.0875,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-75.rsf
185,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_25,100_vs_90,_vs_,85.88334742,0.088888889,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-25.rsf
186,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_50,100_vs_90,_vs_,85.88334742,0.088888889,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-50.rsf
187,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_75,100_vs_90,_vs_,85.88334742,0.088888889,mapreduceclientcore_algo-wca_measure-uemnm_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-75.rsf
188,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_100,110_vs_100,_vs_,86.63034367,0.13,mapreduceclientcore_algo-wca_measure-uemnm_serial-110_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-100.rsf
189,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_25,110_vs_100,_vs_,86.63034367,0.13,mapreduceclientcore_algo-wca_measure-uemnm_serial-110_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-25.rsf
190,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_50,110_vs_100,_vs_,86.63034367,0.13,mapreduceclientcore_algo-wca_measure-uemnm_serial-110_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-50.rsf
191,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_75,110_vs_100,_vs_,86.63034367,0.13,mapreduceclientcore_algo-wca_measure-uemnm_serial-110_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-75.rsf
192,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_100,110_vs_110,_vs_,86.85308848,0.109090909,mapreduceclientcore_algo-wca_measure-uemnm_serial-110_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-100.rsf
193,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_25,110_vs_110,_vs_,86.85308848,0.109090909,mapreduceclientcore_algo-wca_measure-uemnm_serial-110_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-25.rsf
194,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_50,110_vs_110,_vs_,86.85308848,0.109090909,mapreduceclientcore_algo-wca_measure-uemnm_serial-110_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-50.rsf
195,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_75,110_vs_110,_vs_,86.85308848,0.109090909,mapreduceclientcore_algo-wca_measure-uemnm_serial-110_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-75.rsf
196,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_25,110_vs_25,_vs_,80.05192557,0.24,mapreduceclientcore_algo-wca_measure-uemnm_serial-110_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-25_stop-25.rsf
197,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_25,110_vs_30,_vs_,81.95164076,0.2,mapreduceclientcore_algo-wca_measure-uemnm_serial-110_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-30_stop-25.rsf
198,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_25,110_vs_40,_vs_,83.27601032,0.2,mapreduceclientcore_algo-wca_measure-uemnm_serial-110_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-40_stop-25.rsf
199,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_25,110_vs_50,_vs_,83.94691781,0.14,mapreduceclientcore_algo-wca_measure-uemnm_serial-110_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-50_stop-25.rsf
200,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_50,110_vs_50,_vs_,83.94691781,0.14,mapreduceclientcore_algo-wca_measure-uemnm_serial-110_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-50_stop-50.rsf
201,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_25,110_vs_60,_vs_,84.82523444,0.116666667,mapreduceclientcore_algo-wca_measure-uemnm_serial-110_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-60_stop-25.rsf
202,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_50,110_vs_60,_vs_,84.82523444,0.116666667,mapreduceclientcore_algo-wca_measure-uemnm_serial-110_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-60_stop-50.rsf
203,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_25,110_vs_70,_vs_,85.3565365,0.128571429,mapreduceclientcore_algo-wca_measure-uemnm_serial-110_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-70_stop-25.rsf
204,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_50,110_vs_70,_vs_,85.3565365,0.128571429,mapreduceclientcore_algo-wca_measure-uemnm_serial-110_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-70_stop-50.rsf
205,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_25,110_vs_80,_vs_,86.17920541,0.15,mapreduceclientcore_algo-wca_measure-uemnm_serial-110_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-25.rsf
206,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_50,110_vs_80,_vs_,86.17920541,0.15,mapreduceclientcore_algo-wca_measure-uemnm_serial-110_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-50.rsf
207,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_75,110_vs_80,_vs_,86.17920541,0.15,mapreduceclientcore_algo-wca_measure-uemnm_serial-110_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-75.rsf
208,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_25,110_vs_90,_vs_,86.23737374,0.144444444,mapreduceclientcore_algo-wca_measure-uemnm_serial-110_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-25.rsf
209,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_50,110_vs_90,_vs_,86.23737374,0.144444444,mapreduceclientcore_algo-wca_measure-uemnm_serial-110_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-50.rsf
210,WCA_vs_LIMBO,UEMNM_vs_IL,100_vs_75,110_vs_90,_vs_,86.23737374,0.144444444,mapreduceclientcore_algo-wca_measure-uemnm_serial-110_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-75.rsf
211,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_100,110_vs_100,_vs_,86.63034367,0.13,mapreduceclientcore_algo-wca_measure-uemnm_serial-110_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-100.rsf
212,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_25,110_vs_100,_vs_,86.63034367,0.13,mapreduceclientcore_algo-wca_measure-uemnm_serial-110_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-25.rsf
213,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_50,110_vs_100,_vs_,86.63034367,0.13,mapreduceclientcore_algo-wca_measure-uemnm_serial-110_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-50.rsf
214,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_75,110_vs_100,_vs_,86.63034367,0.13,mapreduceclientcore_algo-wca_measure-uemnm_serial-110_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-75.rsf
215,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_100,110_vs_110,_vs_,86.85308848,0.109090909,mapreduceclientcore_algo-wca_measure-uemnm_serial-110_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-100.rsf
216,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_25,110_vs_110,_vs_,86.85308848,0.109090909,mapreduceclientcore_algo-wca_measure-uemnm_serial-110_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-25.rsf
217,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_50,110_vs_110,_vs_,86.85308848,0.109090909,mapreduceclientcore_algo-wca_measure-uemnm_serial-110_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-50.rsf
218,WCA_vs_LIMBO,UEMNM_vs_IL,25_vs_75,110_vs_110,_vs_,86.85308848,0.109090909,mapreduceclientcore_algo-wca_measure-uemnm_serial-110_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-75.rsf
